review_id,user_id,business_id,stars,date,text,useful,funny,cool
iQSN7r62DYL4OZKrApn1IQ,BUeueHeX3mzlyEBEEK9quQ,RESDUcs7fIiihp38-d6_6g,4,2015-08-05,"Ahhhhh, Bacchanal Buffet!  I was going back and forth between a 3 or a 4 but I ended up with the latter because there were some items that left a memorable impact on me.

The Good:

Lamb chops - Absolutely delicious!  Well-seasoned thick cuts of perfectly cooked lamb chops.  Totally caught me by surprise how tasty they were.  I had one, then another, then another, then it dawned on me - I had to eat something else!  I may have to go through my archives and post a few more photos... or maybe I'll just keep them to myself. =)

Lamb chops - In case you missed what I wrote above.

King crab legs - Meaty, juicy, and sweet.  Served chilled or hot.

Prime rib - For a buffet, the quality was way above than I expected.

Other seafood items - Raw oysters, crawfish, stone crab legs, shrimps, and then some...  These were not the kind that you'll see at a typical Chinese buffet restaurant.

Dessert station - Impressive!  This is a buffet in itself with a lot of choices for your sweet tooth.  Did I mention they have plenty of gelati and you can have them in your donut sandwich?

Timing - If you can time it perfectly near the cut-off point, you can pay for lunch and stay for dinner.  That would mean a very early dinner \/ late lunch though.

Entire spread - Huuuuuuuge!

The Bad:

Price - $50~ per adult.  This could have pulled down my rating because we are a family of 4 and our youngest, 13 years of age, already qualifies as a paying adult.  I was thinking $200~ could have been better spent somewhere else.

Wait time - Register and get a ticket with a specified time to come back or get a text message.  The lady behind the counter told my wife that if she upgraded her Total Rewards card to platinum, we can hit the queue right away.  We still had to wait about an hour even after upgrading because of the long line of customers waiting to get in. 

Missing items - For the $$$, the steaks and lobsters should be on the menu.

Sushi - It's not even worth the rant...

Overall, it was a pleasant experience despite the long wait and the hefty price tag.  I guess that's expected since this is one of the most popular buffets in Las Vegas.",140,91,129
uaSfzr2vdE8PIrExElQlMQ,lyfYBqtDGJJ1c98pfLUcLQ,K3hLrL9WHjG_L7erRzBL8Q,4,2016-08-18,"This location has a wide variety of selections, it's always clean and the shelves are stocked fully.",0,0,0
2zkJFsn_LVMwrjKKBXFamQ,FEoEP8ISs37xzv5geaWQvA,XnbjR_gAidtTazuh67IGdA,3,2016-08-31,So I initially liked this gym. Liked the childcare. Although the staff to child ratio was pretty bad on busy days when there are literally like 50 kids running around. The weights are kinda annoying because there is only one machine of each and find myself having to awkwardly wait for them. The showers are so tiny there's nowhere to even put ur clothes so you can't even get dressed in private without going to the bathroom. Initially it wasn't too crowded but ever since summer ended now there's never any spots in either parking lots and it's so crowded that I am going to have to cancel my membership...The fact that it doesn't have a pool for a resort style gym makes the price not so worth it. For the amount of people they have at the gym there just isn't enough equipment to not feel so crowded. It's almost like nobody has jobs because it's completely packed during the workweek after 9am...Having to park in a completely different parking lot and walk a good distance. Im disappointed because the first few months it was never this bad.,1,0,0
gMlJ2jz8JZumscOo9w3c3g,Q4fqLPsh2l_7yrRylvw-eg,S-egzF2c7bRpCUNbZqV8dg,5,2016-03-17,"I got the Godson Mac n Cheese and oh my, I love it!! The side of tater tots that I got with it too is delicious too! It was the first time I've tried here and not disappointed.",0,0,0
cNJgeq7VEUw_3AA8Wfo_CQ,9Lskp3870EP6fGbI9V6ZMQ,HxWDCU-kKido3ErM31msGQ,4,2010-07-02,"We've been to First Watch several times now for breakfast and each time go we always feel satisfied when we leave. The food is on the healthier side, and the portions are more in line with what a ""normal"" serving size should be, unlike some places that pile on the food until their patrons are unbuckling their belts and practically throwing up when they walk out the door. 

They even find a way to make the potatoes crispy and light instead of weighed down in grease and oil. The food is good, and everything we've tried we have really enjoyed, but if you're looking for a breakfast place that will knock your socks off, you won't find that here. And that's perfectly fine. This place doesn't pretend to be the next best thing since....well I don't know what.... and it doesn't need to because plenty of people like this place for exactly what it is: A healthy, reliable and affordable breakfast eatery that always delivers fresh tasty food with great service. For what it lacks in an adventurous and exciting menu, it makes up for with the quality and consistency of the food that does come out of the kitchen, and that's what keeps people coming back for more. 

3.75\/5",6,4,4
TeCKpXOCY2lBQD9v95zY8A,jsTvQ4F_xozD_pe-UkS1GQ,cdPnRYnfKrbeEUAoSJONtw,1,2016-05-25,Don't even like the house Margaritas any more. The bartender told me they changed ownership\/management very quickly THREE TIMES. Was with a friend the other day in the area and we passed on TQLA because...their food is lousy now too.  Really a shame. If they were on the stock market...I'd short this one. They will go under. Sad. Nice space.,1,1,0
g2jlQesyY8RTIWEDpDP3mA,CBBOpCdQnB4Nm9UNzxTeQQ,0N2y8rNxbet6p4UIBWTOrw,4,2015-05-31,"Good people at this place, family operated. Very good food at a great price! I had a combo plate with chicken and I am sure falafel. I prefer Mediterranean food prepared the Arabic(Lebanese) way but, this place was good too.",0,0,0
-GSi5XSka0MFirj91CkXlw,dfm69NWJMqvLbQBKlaFd7w,K0j_Znzin0jShXVnpvW86A,4,2017-10-08,The food and service was outstanding but I'm not a fan of tapas which our group was wanting to do. The atmosphere was bright abut very load which was annoying when trying to have conversation.,1,0,1
7QElLCqnASljIYKOM3KT4w,qYzh89vTI1nf17q6l_bNog,oFmaoMabBF56oOBm3rZSxQ,5,2014-11-22,"Yesterday, November 21 2014 I met with Dr. John Williams for a one year follow up on my surgery in addition to a facial with his aesthetician.
Another great experience. I have a lot if facial skin damage from sun, alcohol, and tobacco. OTC products aren't usually strong enough to repair and prevent further damage so the consultation was very informative.

Dr. Williams mentioned that more men are considering various procedures, when in the past most men would just ignore something they weren't happy about. Gynecomastia is one of those conditions that seems prevalent these days and many men are discovering this embarrassing physical condition is easily repaired by a skilled surgeon.

Anybody, male or female, will be incredibly comfortable visiting with Dr. Williams to have any issues evaluated. The comfort level in this office is the highest of anywhere I I've ever been. Just a simple consult puts a positive outlook on many conditions.",3,0,0
lAh65YwrKz1ba5r63L2m9w,7FMNqVhcZlwhxAEcZBPT-g,-U7tvCtaraTQ9b0zBhpBMA,1,2011-06-17,"Do you know how much liquor 100 bucks buys in Vegas? Ok, not much, but it would have definitely been better spent at a bar then at this buffet. 

$30 for the brunch PLUS another $8 for the dranks. Tax, tip, almost 50 bucks per person for this buffet, and being married multiplies that to 100 bucks. I was stuck because we were with a group so I decided to just enjoy myself. 

Fat chance. Food was bland and gross. Not a single bite made me OMG. I hate to waste food but took one bite and passed on several things. ""Indian"" food? I think not, and I was kicking myself for not knowing better.

I know buffets are known for quantity and not quality, but for 50 bucks it could have at least been edible.

And my mimosas didn't even come for a solid 20 mn!!!!",1,1,0
kxHukQxrHoT-FsSOD8t0Cw,hgUDmH0flcd4rrWIpQK0Ig,J71s0xScHVbOuFUfsAXtmQ,1,2014-11-22,Did not get to eat there.  Walked in at 9:05 pm.  Was told they were closing 30 minutes and only take out could be ordered.  They close at 10pm.  I was told that service wasn't good.  I agree.  Lousy and lazy.  A disappointment in true Bellevue fashion.,1,3,0
J8Svj7WIXuF1OXlsEk5-DA,CTmWaw6mWps0OmQKI0kzNg,pzy9xWQqsDxVU6j9MktRJg,4,2015-02-27,"The service was good!  But they literally brought my food out on a serving tray! Definitely worth the money! I got the Pollo Con Crema (sp) and It was delicious, so if you're ever riding down Woodlawn and want to get your belly full definitely stop by!!",0,0,0
trrEgy7jDSJA71y5QZctFw,wewnAxznh3JsyYHXalY6Zg,07ieY0oCiZyqjKIm3C8BAA,1,2017-08-25,"DO NOT CONSIDER this office!!!! Wow, I Just called to inquire about a possible appointment. I'm new to Arizona, and was referred to this office from a PA at an Urgent Care Facility that I was seen at. 

The woman that answered the phone immediately asked me to hold on. I'm thinking, OK... typical for a Doctor's Office. Ummmmmm....... she had me on hold well over 12-minutes, and when she finally returned she didn't even thank me for holding!!!!

I explained that I was referred and she rudely cut me off stating ""oh , we're not taking (I think she meant accepting) any new Patients right now"". I am annoyed that I had to waste my time on hold, but grateful to dodge the bullet!!!

Just an FYI, the phone conversation sets the tone for any business!!! I highly suggest that this facility invest in some soft skill training and empathy courses for their front office staff!!!!!",3,0,1
SovYwizEGaoLuv9UM4Gw5A,pi8xwxWph8BuaBCTSfPmAw,OY-QPfMdLueBtJgne_9KzQ,1,2014-10-24,"Customer service is really lacking in this KFC. They messed up my order and when I called to complain the manager told me  to bring back the old food even if I couldn't come back until tomorrow. Really bring back the old food, I have never heard of such a thing. What happened to the customer is always right!!! won't be going back there!!",0,0,0
XrpQ7aaynKcqCmxJIJQNpQ,zTY1nMH_ut-ysclSliGlGA,8SZqw1YpIMiTEz7mMaA5ig,5,2017-02-02,Dr. Olson is absolutely the best Chiropractor I've ever had the opportunity to work with in the 25 years I've been treated .  I moved to the valley just 19 months ago with back neck and shoulder issues from a lifetime of sports related injuries. Dr. Olson has done a fantastic job using various treatments in conjunction with adjustments to help improve my day-to-day activity level and relieve pain. The staff is always professional courteous and ready to help - it's a friendly warm atmosphere and comes highly recommended.,0,0,0
bMG6emEMH5suuJurYSevxA,Cb-R-aMPP4PxGXsWuwppKw,TTDMJetAQKfxVzKZy4Z_2Q,1,2015-01-24,"This airline is pretty rough..  It's crazy how they're able to stay afloat.  This is probably the equivalent to a public transport bus in a third world country.  The main difference is that the third world bus makes it on time!  

The plane was late getting to our departing destination to begin with.  We were shy on fuel leaving, so we had to taxi back to the gate.  After we topped off, they misplaced the FUEL CAP!!  We were delayed about an hour and a half.  When I went to get a soda, they charged me $2 per soda...  WTF 

Returning, the plane that was coming to us couldn't even leave due to maintenence issues!  We were delayed FIVE hours on the return flight.  They did make it up with an $8 meal voucher though... Again, WTF!",5,1,1
P3W5ecDNTBn0ZhfSPpPqYw,waGF8nY6Enpjg4KOAZJWAA,3vOWSanFt56CwRJOE9Kj_g,2,2014-01-07,"More like World of Tears! I've been here three times now and finally I have learned my lesson. Though they offer a great selection of bottles and drafts, the service is absolutely awful. The first time I went, the waitress clearly did not know anything about the beer. The second time, the waitress again did not know anything about the beers. The third time, I knew better to ask about any beers (probably wasn't going to get much help). I did go to watch basketball (since there are about 50 million TVs in the place). I had to ask 3 times to change a TV to one of the games. The first two waiters listened to my request and then proceeded to DO NOTHING and then finally, the third time, a young woman got another server to change the TV. But he changed it to the non-HD version, so I might as well have watched the game from across the street. I feel like most people would have still thought the experience was great, but unlike them, I'm not mesmerized by boobs. I like when people know about the products they are serving and acknowledge their guests.",2,3,0
